series,t_seconds,value
cache hit ratio,6785.282,0.850573
cache hit ratio,6791.650,0.992342
cache hit ratio,6801.386,0.992330
cache hit ratio,6808.416,0.992342
cache hit ratio,6816.065,0.992348
cache hit ratio,6819.251,0.992331
cache hit ratio,6832.510,0.992307
cache hit ratio,6839.808,0.992313
cache hit ratio,6849.265,0.992318
cache hit ratio,6853.560,0.992330
cache hit ratio,6863.931,0.992342
cache hit ratio,6872.986,0.992342
cache hit ratio,6887.525,0.992375
cache hit ratio,6904.088,0.992381
cache hit ratio,6911.013,0.992397
cache hit ratio,6914.688,0.992365
cache hit ratio,6923.860,0.992355
cache hit ratio,6928.229,0.992375
cache hit ratio,6935.569,0.992382
cache hit ratio,6947.448,0.992389
cache hit ratio,6951.844,0.992348
cache hit ratio,6963.899,0.992347
cache hit ratio,6971.575,0.992324
cache hit ratio,6983.699,0.992324
cache hit ratio,6988.938,0.992302
cache hit ratio,6998.389,0.992282
cache hit ratio,7010.495,0.992268
cache hit ratio,7018.829,0.992295
cache hit ratio,7022.520,0.992330
cache hit ratio,7030.256,0.992324
cache hit ratio,7038.565,0.992324
cache hit ratio,7045.103,0.992336
cache hit ratio,7052.577,0.992330
cache hit ratio,7060.589,0.992342
cache hit ratio,7069.578,0.992347
cache hit ratio,7073.172,0.992331
cache hit ratio,7083.331,0.992307
cache hit ratio,7090.748,0.992313
cache hit ratio,7101.555,0.992318
cache hit ratio,7106.760,0.992330
cache hit ratio,7116.178,0.992342
cache hit ratio,7134.189,0.992358
cache hit ratio,7144.639,0.992373
cache hit ratio,7156.801,0.992381
cache hit ratio,7163.448,0.992397
cache hit ratio,7166.855,0.992365
cache hit ratio,7175.053,0.992355
cache hit ratio,7178.893,0.992375
cache hit ratio,7185.038,0.992377
cache hit ratio,7195.359,0.992389
cache hit ratio,7199.915,0.992363
cache hit ratio,7217.670,0.992342
cache hit ratio,7228.912,0.992335
cache hit ratio,7240.477,0.992303
cache hit ratio,7247.269,0.992287
cache hit ratio,7256.374,0.992256
cache hit ratio,7270.968,0.992287
cache hit ratio,7280.830,0.992287
cache hit ratio,7284.501,0.992328
cache hit ratio,7297.948,0.992335
cache hit ratio,7306.812,0.992335
cache hit ratio,7316.055,0.992342
cache hit ratio,7326.449,0.992342
cache hit ratio,7334.554,0.992342
cache hit ratio,7341.845,0.992349
cache hit ratio,7345.749,0.992295
cache hit ratio,7354.940,0.992307
cache hit ratio,7361.841,0.992313
cache hit ratio,7370.485,0.992318
cache hit ratio,7375.209,0.992331
cache hit ratio,7384.647,0.992331
cache hit ratio,7395.348,0.992342
cache hit ratio,7404.205,0.992354
cache hit ratio,7416.001,0.992375
cache hit ratio,7424.701,0.992382
cache hit ratio,7430.568,0.992375
cache hit ratio,7441.436,0.992355
cache hit ratio,7446.703,0.992375
cache hit ratio,7458.055,0.992382
cache hit ratio,7469.924,0.992375
cache hit ratio,7474.835,0.992348
cache hit ratio,7489.827,0.992335
cache hit ratio,7500.215,0.992335
cache hit ratio,7511.009,0.992303
cache hit ratio,7516.056,0.992302
cache hit ratio,7525.541,0.992282
cache hit ratio,7537.764,0.992287
cache hit ratio,7547.478,0.992295
cache hit ratio,7551.986,0.992328
cache hit ratio,7561.611,0.992335
cache hit ratio,7570.486,0.992324
cache hit ratio,7577.044,0.992342
cache hit ratio,7587.388,0.992342
cache hit ratio,7594.686,0.992342
cache hit ratio,7605.029,0.992348
cache hit ratio,7609.228,0.992330
cache hit ratio,7620.250,0.992307
cache hit ratio,7632.449,0.992322
cache hit ratio,7646.913,0.992315
cache hit ratio,7651.059,0.992342
cache hit ratio,7660.457,0.992342
cache hit ratio,7675.693,0.992358
cache hit ratio,7687.198,0.992373
cache hit ratio,7702.591,0.992381
cache hit ratio,7714.545,0.992389
cache hit ratio,7718.933,0.992365
cache hit ratio,7726.849,0.992358
cache hit ratio,7730.600,0.992375
cache hit ratio,7741.321,0.992382
cache hit ratio,7755.708,0.992375
cache hit ratio,7760.311,0.992348
cache hit ratio,7772.673,0.992342
cache hit ratio,7782.125,0.992335
cache hit ratio,7791.603,0.992303
cache hit ratio,7797.641,0.992302
cache hit ratio,7809.624,0.992282
cache hit ratio,7818.194,0.992268
cache hit ratio,7830.360,0.992295
cache hit ratio,7834.440,0.992328
cache hit ratio,7843.669,0.992335
cache hit ratio,7852.735,0.992335
cache hit ratio,7861.952,0.992342
cache hit ratio,7871.988,0.992342
cache hit ratio,7878.595,0.992342
cache hit ratio,7890.354,0.992348
cache hit ratio,7897.218,0.992295
cache hit ratio,7907.976,0.992308
cache hit ratio,7916.413,0.992322
cache hit ratio,7925.030,0.992315
cache hit ratio,7928.953,0.992330
cache hit ratio,7939.038,0.992342
cache hit ratio,7949.748,0.992342
cache hit ratio,7960.439,0.992375
cache hit ratio,7970.233,0.992375
cache hit ratio,7979.842,0.992382
cache hit ratio,7983.647,0.992365
cache hit ratio,7996.787,0.992355
cache hit ratio,8002.876,0.992375
cache hit ratio,8013.195,0.992382
cache hit ratio,8025.076,0.992375
cache hit ratio,8030.436,0.992342
cache hit ratio,8039.651,0.992342
cache hit ratio,8048.730,0.992335
cache hit ratio,8059.892,0.992328
cache hit ratio,8065.520,0.992302
cache hit ratio,8076.280,0.992282
cache hit ratio,8086.821,0.992268
cache hit ratio,8095.144,0.992295
cache hit ratio,8097.999,0.992330
cache hit ratio,8105.496,0.992324
cache hit ratio,8118.216,0.992324
cache hit ratio,8126.808,0.992342
cache hit ratio,8136.218,0.992330
cache hit ratio,8143.734,0.992342
cache hit ratio,8151.334,0.992348
cache hit ratio,8155.739,0.992330
cache hit ratio,8165.445,0.992307
cache hit ratio,8172.503,0.992313
cache hit ratio,8182.341,0.992318
cache hit ratio,8187.688,0.992330
cache hit ratio,8198.008,0.992342
cache hit ratio,8209.295,0.992342
cache hit ratio,8221.171,0.992375
cache hit ratio,8234.174,0.992381
cache hit ratio,8240.988,0.992382
cache hit ratio,8245.337,0.992375
cache hit ratio,8253.700,0.992355
cache hit ratio,8257.468,0.992371
cache hit ratio,8263.982,0.992377
cache hit ratio,8274.993,0.992389
cache hit ratio,8281.384,0.992348
cache hit ratio,8291.046,0.992347
cache hit ratio,8302.148,0.992324
cache hit ratio,8312.577,0.992324
cache hit ratio,8320.082,0.992302
cache hit ratio,8329.842,0.992282
cache hit ratio,8340.576,0.992268
cache hit ratio,8350.836,0.992295
cache hit ratio,8354.393,0.992328
cache hit ratio,8364.940,0.992335
cache hit ratio,8376.447,0.992335
cache hit ratio,8383.271,0.992342
cache hit ratio,8390.547,0.992342
cache hit ratio,8397.162,0.992342
cache hit ratio,8405.045,0.992348
cache hit ratio,8408.496,0.992331
cache hit ratio,8417.609,0.992307
cache hit ratio,8424.096,0.992311
cache hit ratio,8432.592,0.992311
cache hit ratio,8437.188,0.992331
cache hit ratio,8446.525,0.992331
cache hit ratio,8458.159,0.992342
cache hit ratio,8471.832,0.992375
cache hit ratio,8483.746,0.992375
cache hit ratio,8494.374,0.992397
cache hit ratio,8499.317,0.992365
cache hit ratio,8507.998,0.992358
cache hit ratio,8512.128,0.992375
cache hit ratio,8522.117,0.992382
cache hit ratio,8531.925,0.992375
cache hit ratio,8535.649,0.992348
cache hit ratio,8546.294,0.992342
cache hit ratio,8555.663,0.992324
cache hit ratio,8566.804,0.992324
cache hit ratio,8571.966,0.992324
cache hit ratio,8585.220,0.992282
cache hit ratio,8593.792,0.992268
cache hit ratio,8602.205,0.992295
cache hit ratio,8605.372,0.992330
cache hit ratio,8614.083,0.992324
cache hit ratio,8623.439,0.992324
cache hit ratio,8632.270,0.992342
cache hit ratio,8639.480,0.992330
cache hit ratio,8648.691,0.992342
cache hit ratio,8656.277,0.992348
cache hit ratio,8659.989,0.992331
cache hit ratio,8668.990,0.992307
cache hit ratio,8674.293,0.992313
cache hit ratio,8685.931,0.992318
cache hit ratio,8690.148,0.992331
cache hit ratio,8699.793,0.992342
cache hit ratio,8708.876,0.992342
cache hit ratio,8717.555,0.992354
cache hit ratio,8732.077,0.992375
cache hit ratio,8740.376,0.992382
cache hit ratio,8745.046,0.992365
cache hit ratio,8753.609,0.992355
cache hit ratio,8757.538,0.992371
cache hit ratio,8766.843,0.992377
cache hit ratio,8785.954,0.992375
cache hit ratio,8790.192,0.992348
cache hit ratio,8803.153,0.992335
cache hit ratio,8814.563,0.992342
cache hit ratio,8823.621,0.992303
cache hit ratio,8828.972,0.992287
cache hit ratio,8837.184,0.992282
cache hit ratio,8849.193,0.992268
cache hit ratio,8858.088,0.992295
cache hit ratio,8860.967,0.992330
cache hit ratio,8869.877,0.992324
cache hit ratio,8880.508,0.992324
cache hit ratio,8888.154,0.992336
cache hit ratio,8895.838,0.992330
cache hit ratio,8902.193,0.992342
cache hit ratio,8910.324,0.992348
cache hit ratio,8913.669,0.992331
cache hit ratio,8926.931,0.992307
cache hit ratio,8934.317,0.992313
cache hit ratio,8943.038,0.992318
cache hit ratio,8948.276,0.992330
cache hit ratio,8957.725,0.992342
cache hit ratio,8970.541,0.992335
cache hit ratio,8980.812,0.992375
cache hit ratio,8990.271,0.992375
cache hit ratio,8999.338,0.992382
cache hit ratio,9004.572,0.992375
cache hit ratio,9013.917,0.992355
cache hit ratio,9018.437,0.992375
cache hit ratio,9029.052,0.992377
cache hit ratio,9038.668,0.992389
cache hit ratio,9044.562,0.992348
cache hit ratio,9056.700,0.992342
cache hit ratio,9064.176,0.992324
cache hit ratio,9074.499,0.992328
cache hit ratio,9080.468,0.992302
cache hit ratio,9091.472,0.992282
cache hit ratio,9102.081,0.992268
cache hit ratio,9112.463,0.992295
cache hit ratio,9117.311,0.992328
cache hit ratio,9127.316,0.992335
cache hit ratio,9134.985,0.992335
cache hit ratio,9141.090,0.992342
cache hit ratio,9148.218,0.992330
cache hit ratio,9156.751,0.992342
cache hit ratio,9166.008,0.992348
cache hit ratio,9169.593,0.992331
cache hit ratio,9180.695,0.992307
cache hit ratio,9187.925,0.992313
cache hit ratio,9196.434,0.992318
cache hit ratio,9200.223,0.992331
cache hit ratio,9207.732,0.992331
cache hit ratio,9216.458,0.992342
cache hit ratio,9225.439,0.992358
cache hit ratio,9239.074,0.992377
cache hit ratio,9246.815,0.992377
cache hit ratio,9250.904,0.992365
cache hit ratio,9260.994,0.992355
cache hit ratio,9266.109,0.992371
cache hit ratio,9272.720,0.992377
cache hit ratio,9285.008,0.992389
cache hit ratio,9290.588,0.992348
cache hit ratio,9305.414,0.992342
cache hit ratio,9315.332,0.992335
cache hit ratio,9327.220,0.992303
cache hit ratio,9332.656,0.992302
cache hit ratio,9349.708,0.992256
cache hit ratio,9360.496,0.992287
cache hit ratio,9370.806,0.992287
cache hit ratio,9374.310,0.992328
cache hit ratio,9383.755,0.992335
cache hit ratio,9393.130,0.992342
cache hit ratio,9401.141,0.992342
cache hit ratio,9417.916,0.992342
cache hit ratio,9425.972,0.992342
cache hit ratio,9433.486,0.992349
cache hit ratio,9436.741,0.992295
cache hit ratio,9446.271,0.992308
cache hit ratio,9454.813,0.992322
cache hit ratio,9463.838,0.992315
cache hit ratio,9468.197,0.992330
cache hit ratio,9476.079,0.992331
cache hit ratio,9489.807,0.992342
cache hit ratio,9502.187,0.992375
cache hit ratio,9513.755,0.992375
cache hit ratio,9520.938,0.992382
cache hit ratio,9524.821,0.992375
cache hit ratio,9536.070,0.992355
cache hit ratio,9539.782,0.992375
cache hit ratio,9549.342,0.992377
cache hit ratio,9560.721,0.992389
cache hit ratio,9565.688,0.992348
cache hit ratio,9576.337,0.992342
cache hit ratio,9584.941,0.992335
cache hit ratio,9594.667,0.992324
cache hit ratio,9601.455,0.992302
cache hit ratio,9618.540,0.992282
cache hit ratio,9627.069,0.992287
cache hit ratio,9635.727,0.992295
cache hit ratio,9638.547,0.992328
cache hit ratio,9647.758,0.992335
cache hit ratio,9658.130,0.992335
cache hit ratio,9667.676,0.992342
cache hit ratio,9674.538,0.992330
cache hit ratio,9682.946,0.992342
cache hit ratio,9690.227,0.992348
cache hit ratio,9693.752,0.992331
cache hit ratio,9704.454,0.992307
cache hit ratio,9713.868,0.992313
cache hit ratio,9725.173,0.992318
cache hit ratio,9729.835,0.992330
cache hit ratio,9742.862,0.992342
cache hit ratio,9752.671,0.992335
cache hit ratio,9760.817,0.992375
cache hit ratio,9774.840,0.992381
cache hit ratio,9784.089,0.992382
cache hit ratio,9788.403,0.992375
cache hit ratio,9795.821,0.992355
cache hit ratio,9799.897,0.992371
cache hit ratio,9807.002,0.992377
cache hit ratio,9818.356,0.992389
cache hit ratio,9822.264,0.992348
cache hit ratio,9831.316,0.992347
cache hit ratio,9839.712,0.992331
cache hit ratio,9848.312,0.992316
cache hit ratio,9856.120,0.992324
cache hit ratio,9868.511,0.992282
cache hit ratio,9880.052,0.992268
cache hit ratio,9889.582,0.992295
cache hit ratio,9893.574,0.992328
cache hit ratio,9900.611,0.992335
cache hit ratio,9909.501,0.992335
cache hit ratio,9915.733,0.992336
cache hit ratio,9925.994,0.992330
cache hit ratio,9935.939,0.992342
cache hit ratio,9943.705,0.992348
cache hit ratio,9946.865,0.992331
cache hit ratio,9957.653,0.992307
cache hit ratio,9963.958,0.992313
cache hit ratio,9972.337,0.992318
cache hit ratio,9975.778,0.992330
cache hit ratio,9983.899,0.992331
cache hit ratio,9992.980,0.992342
cache hit ratio,10002.364,0.992358
cache hit ratio,10013.513,0.992377
cache hit ratio,10022.675,0.992377
cache hit ratio,10027.772,0.992365
cache hit ratio,10042.448,0.992355
cache hit ratio,10046.560,0.992375
cache hit ratio,10055.571,0.992382
cache hit ratio,10072.256,0.992375
cache hit ratio,10076.544,0.992342
cache hit ratio,10087.693,0.992335
cache hit ratio,10096.674,0.992335
cache hit ratio,10106.743,0.992303
cache hit ratio,10112.337,0.992302
cache hit ratio,10121.342,0.992282
cache hit ratio,10129.709,0.992289
cache hit ratio,10138.929,0.992295
cache hit ratio,10141.945,0.992330
cache hit ratio,10149.984,0.992324
cache hit ratio,10162.684,0.992324
cache hit ratio,10170.870,0.992336
cache hit ratio,10179.656,0.992330
cache hit ratio,10188.433,0.992342
cache hit ratio,10199.392,0.992349
cache hit ratio,10202.951,0.992295
cache hit ratio,10213.775,0.992308
cache hit ratio,10223.710,0.992322
cache hit ratio,10233.032,0.992315
cache hit ratio,10238.942,0.992330
cache hit ratio,10247.498,0.992342
cache hit ratio,10256.108,0.992342
cache hit ratio,10264.053,0.992375
cache hit ratio,10274.000,0.992375
cache hit ratio,10279.877,0.992377
cache hit ratio,10284.051,0.992365
cache hit ratio,10292.420,0.992358
cache hit ratio,10295.873,0.992378
cache hit ratio,10303.574,0.992373
cache hit ratio,10325.216,0.992375
cache hit ratio,10330.517,0.992348
cache hit ratio,10344.473,0.992350
cache hit ratio,10354.284,0.992342
cache hit ratio,10363.135,0.992303
cache hit ratio,10369.854,0.992287
cache hit ratio,10380.939,0.992282
cache hit ratio,10390.609,0.992287
cache hit ratio,10398.097,0.992295
cache hit ratio,10401.439,0.992330
cache hit ratio,10409.185,0.992324
cache hit ratio,10418.073,0.992324
cache hit ratio,10424.334,0.992336
cache hit ratio,10430.233,0.992330
cache hit ratio,10438.147,0.992331
cache hit ratio,10445.363,0.992347
cache hit ratio,10449.239,0.992332
cache hit ratio,10462.595,0.992307
cache hit ratio,10470.736,0.992313
cache hit ratio,10480.422,0.992318
cache hit ratio,10484.718,0.992330
cache hit ratio,10494.242,0.992342
cache hit ratio,10511.607,0.992358
cache hit ratio,10522.706,0.992373
cache hit ratio,10537.637,0.992381
cache hit ratio,10544.393,0.992397
cache hit ratio,10549.122,0.992365
cache hit ratio,10556.452,0.992358
cache hit ratio,10560.238,0.992375
cache hit ratio,10568.540,0.992377
cache hit ratio,10578.465,0.992389
cache hit ratio,10585.164,0.992348
cache hit ratio,10596.824,0.992347
cache hit ratio,10604.737,0.992324
cache hit ratio,10612.147,0.992324
cache hit ratio,10618.578,0.992324
cache hit ratio,10627.761,0.992295
cache hit ratio,10638.064,0.992289
cache hit ratio,10649.422,0.992295
cache hit ratio,10652.719,0.992330
cache hit ratio,10663.606,0.992324
cache hit ratio,10672.885,0.992335
cache hit ratio,10679.835,0.992342
cache hit ratio,10688.305,0.992342
cache hit ratio,10696.238,0.992342
cache hit ratio,10703.268,0.992348
cache hit ratio,10706.570,0.992331
cache hit ratio,10715.322,0.992307
cache hit ratio,10720.389,0.992311
cache hit ratio,10727.961,0.992311
cache hit ratio,10731.621,0.992323
cache hit ratio,10738.482,0.992332
cache hit ratio,10749.923,0.992342
cache hit ratio,10760.936,0.992358
cache hit ratio,10777.379,0.992375
cache hit ratio,10788.863,0.992397
cache hit ratio,10793.774,0.992365
cache hit ratio,10803.738,0.992358
cache hit ratio,10808.242,0.992375
cache hit ratio,10819.171,0.992382
cache hit ratio,10830.780,0.992375
cache hit ratio,10834.649,0.992348
cache hit ratio,10846.234,0.992342
cache hit ratio,10856.076,0.992335
cache hit ratio,10866.222,0.992328
cache hit ratio,10873.009,0.992302
cache hit ratio,10885.203,0.992282
cache hit ratio,10897.816,0.992287
cache hit ratio,10906.214,0.992295
cache hit ratio,10909.650,0.992328
cache hit ratio,10920.588,0.992335
cache hit ratio,10934.067,0.992342
cache hit ratio,10943.621,0.992342
cache hit ratio,10951.271,0.992342
cache hit ratio,10967.148,0.992342
cache hit ratio,10975.291,0.992311
cache hit ratio,10980.110,0.992295
cache hit ratio,10989.392,0.992308
cache hit ratio,10995.979,0.992322
cache hit ratio,11004.756,0.992315
cache hit ratio,11009.230,0.992330
cache hit ratio,11016.534,0.992342
cache hit ratio,11028.384,0.992342
cache hit ratio,11038.724,0.992354
cache hit ratio,11049.631,0.992373
cache hit ratio,11055.973,0.992375
cache hit ratio,11063.044,0.992362
cache hit ratio,11072.816,0.992350
cache hit ratio,11077.226,0.992373
cache hit ratio,11085.002,0.992375
cache hit ratio,11103.329,0.992373
cache hit ratio,11108.453,0.992342
cache hit ratio,11122.498,0.992335
cache hit ratio,11132.744,0.992335
cache hit ratio,11143.781,0.992303
cache hit ratio,11150.131,0.992287
cache hit ratio,11160.629,0.992282
cache hit ratio,11171.609,0.992287
cache hit ratio,11182.227,0.992295
cache hit ratio,11185.761,0.992328
cache hit ratio,11193.854,0.992335
cache hit ratio,11202.429,0.992324
cache hit ratio,11209.244,0.992336
cache hit ratio,11219.621,0.992330
cache hit ratio,11229.344,0.992342
cache hit ratio,11237.753,0.992348
cache hit ratio,11240.882,0.992331
cache hit ratio,11253.378,0.992307
cache hit ratio,11259.278,0.992313
cache hit ratio,11267.963,0.992318
cache hit ratio,11271.432,0.992330
cache hit ratio,11284.210,0.992342
cache hit ratio,11295.490,0.992342
cache hit ratio,11302.981,0.992375
cache hit ratio,11314.176,0.992375
cache hit ratio,11324.133,0.992382
cache hit ratio,11327.812,0.992365
cache hit ratio,11334.963,0.992355
cache hit ratio,11340.599,0.992371
cache hit ratio,11347.452,0.992377
cache hit ratio,11365.676,0.992375
cache hit ratio,11371.784,0.992348
cache hit ratio,11393.106,0.992350
cache hit ratio,11403.650,0.992314
cache hit ratio,11418.039,0.992286
cache hit ratio,11424.909,0.992287
cache hit ratio,11436.813,0.992276
cache hit ratio,11445.837,0.992287
cache hit ratio,11453.455,0.992287
cache hit ratio,11457.847,0.992328
cache hit ratio,11465.521,0.992335
cache hit ratio,11474.415,0.992324
cache hit ratio,11481.389,0.992336
cache hit ratio,11489.775,0.992330
cache hit ratio,11497.371,0.992342
cache hit ratio,11505.284,0.992347
cache hit ratio,11508.557,0.992331
cache hit ratio,11521.054,0.992307
cache hit ratio,11528.146,0.992313
cache hit ratio,11535.479,0.992318
cache hit ratio,11539.929,0.992331
cache hit ratio,11549.766,0.992331
cache hit ratio,11559.609,0.992342
cache hit ratio,11571.333,0.992375
cache hit ratio,11587.828,0.992375
cache hit ratio,11595.034,0.992382
cache hit ratio,11599.462,0.992375
cache hit ratio,11607.277,0.992355
cache hit ratio,11611.522,0.992375
cache hit ratio,11618.983,0.992377
cache hit ratio,11632.131,0.992375
cache hit ratio,11636.682,0.992348
cache hit ratio,11648.906,0.992342
cache hit ratio,11656.268,0.992324
cache hit ratio,11664.721,0.992324
cache hit ratio,11670.354,0.992324
cache hit ratio,11678.724,0.992295
cache hit ratio,11688.287,0.992289
cache hit ratio,11698.085,0.992295
cache hit ratio,11702.173,0.992330
cache hit ratio,11712.409,0.992324
cache hit ratio,11727.886,0.992335
cache hit ratio,11735.174,0.992342
cache hit ratio,11742.617,0.992342
cache hit ratio,11750.755,0.992342
cache hit ratio,11762.967,0.992311
cache hit ratio,11766.639,0.992295
cache hit ratio,11779.277,0.992308
cache hit ratio,11788.024,0.992322
cache hit ratio,11799.673,0.992315
cache hit ratio,11805.331,0.992342
cache hit ratio,11812.255,0.992342
cache hit ratio,11824.703,0.992335
cache hit ratio,11835.595,0.992375
cache hit ratio,11849.152,0.992381
cache hit ratio,11860.498,0.992397
cache hit ratio,11864.690,0.992375
cache hit ratio,11874.202,0.992358
cache hit ratio,11879.200,0.992375
cache hit ratio,11889.054,0.992382
cache hit ratio,11908.793,0.992375
cache hit ratio,11914.680,0.992342
cache hit ratio,11926.208,0.992350
cache hit ratio,11937.893,0.992342
cache hit ratio,11948.296,0.992303
cache hit ratio,11953.145,0.992287
cache hit ratio,11963.264,0.992282
cache hit ratio,11973.325,0.992268
cache hit ratio,11982.843,0.992295
cache hit ratio,11986.671,0.992328
cache hit ratio,11996.301,0.992324
cache hit ratio,12008.268,0.992324
cache hit ratio,12019.067,0.992342
cache hit ratio,12026.263,0.992342
cache hit ratio,12036.198,0.992342
cache hit ratio,12045.988,0.992349
cache hit ratio,12049.450,0.992295
cache hit ratio,12061.954,0.992308
cache hit ratio,12069.306,0.992322
cache hit ratio,12077.848,0.992318
cache hit ratio,12082.815,0.992330
cache hit ratio,12089.774,0.992342
cache hit ratio,12098.551,0.992342
cache hit ratio,12109.578,0.992375
cache hit ratio,12122.419,0.992375
cache hit ratio,12131.202,0.992382
cache hit ratio,12134.303,0.992365
cache hit ratio,12141.734,0.992365
cache hit ratio,12145.272,0.992371
cache hit ratio,12151.345,0.992377
cache hit ratio,12168.112,0.992389
cache hit ratio,12173.005,0.992348
cache hit ratio,12182.513,0.992342
cache hit ratio,12189.789,0.992331
cache hit ratio,12197.723,0.992324
cache hit ratio,12204.064,0.992324
cache hit ratio,12214.956,0.992282
cache hit ratio,12227.016,0.992289
cache hit ratio,12240.277,0.992295
cache hit ratio,12245.369,0.992328
cache hit ratio,12253.800,0.992335
cache hit ratio,12263.525,0.992335
cache hit ratio,12271.071,0.992342
cache hit ratio,12277.490,0.992342
cache hit ratio,12284.178,0.992342
cache hit ratio,12291.196,0.992348
cache hit ratio,12294.761,0.992331
cache hit ratio,12305.164,0.992337
cache hit ratio,12312.307,0.992311
cache hit ratio,12319.841,0.992311
cache hit ratio,12324.559,0.992331
cache hit ratio,12334.000,0.992331
cache hit ratio,12347.886,0.992342
cache hit ratio,12360.010,0.992375
cache hit ratio,12370.213,0.992375
cache hit ratio,12376.475,0.992382
cache hit ratio,12380.915,0.992375
cache hit ratio,12387.559,0.992355
cache hit ratio,12391.897,0.992371
cache hit ratio,12399.619,0.992377
cache hit ratio,12409.552,0.992389
cache hit ratio,12414.772,0.992363
cache hit ratio,12425.234,0.992347
cache hit ratio,12432.064,0.992331
cache hit ratio,12441.186,0.992324
cache hit ratio,12446.091,0.992321
cache hit ratio,12455.193,0.992295
cache hit ratio,12462.361,0.992289
cache hit ratio,12470.154,0.992277
cache hit ratio,12473.752,0.992311
cache hit ratio,12481.337,0.992326
cache hit ratio,12489.204,0.992316
cache hit ratio,12497.720,0.992326
cache hit ratio,12507.592,0.992330
cache hit ratio,12514.922,0.992331
cache hit ratio,12523.409,0.992348
cache hit ratio,12526.474,0.992331
cache hit ratio,12537.179,0.992307
cache hit ratio,12549.303,0.992322
cache hit ratio,12556.171,0.992318
cache hit ratio,12559.990,0.992330
cache hit ratio,12570.014,0.992342
cache hit ratio,12582.782,0.992342
cache hit ratio,12594.988,0.992375
cache hit ratio,12609.008,0.992375
cache hit ratio,12616.301,0.992397
cache hit ratio,12622.388,0.992365
cache hit ratio,12629.919,0.992355
cache hit ratio,12633.039,0.992375
cache hit ratio,12641.108,0.992377
cache hit ratio,12654.035,0.992389
cache hit ratio,12657.518,0.992348
cache hit ratio,12670.625,0.992342
cache hit ratio,12678.047,0.992324
cache hit ratio,12685.306,0.992324
cache hit ratio,12692.122,0.992324
cache hit ratio,12705.983,0.992282
cache hit ratio,12717.817,0.992287
cache hit ratio,12726.451,0.992295
cache hit ratio,12731.455,0.992328
cache hit ratio,12738.405,0.992335
cache hit ratio,12750.647,0.992335
cache hit ratio,12757.769,0.992342
cache hit ratio,12764.105,0.992330
cache hit ratio,12769.738,0.992342
cache hit ratio,12777.272,0.992347
cache hit ratio,12779.886,0.992331
cache hit ratio,12788.352,0.992337
cache hit ratio,12795.951,0.992311
cache hit ratio,12804.140,0.992311
cache hit ratio,12807.568,0.992323
cache hit ratio,12816.402,0.992332
cache hit ratio,12824.296,0.992342
cache hit ratio,12833.723,0.992358
cache hit ratio,12843.883,0.992377
cache hit ratio,12850.716,0.992377
cache hit ratio,12854.430,0.992363
cache hit ratio,12862.842,0.992358
cache hit ratio,12866.771,0.992378
cache hit ratio,12874.245,0.992373
cache hit ratio,12887.229,0.992389
cache hit ratio,12890.423,0.992363
cache hit ratio,12901.119,0.992347
cache hit ratio,12909.777,0.992331
cache hit ratio,12917.305,0.992324
cache hit ratio,12923.107,0.992324
cache hit ratio,12929.952,0.992295
cache hit ratio,12937.878,0.992289
cache hit ratio,12945.412,0.992295
cache hit ratio,12948.282,0.992311
cache hit ratio,12955.961,0.992326
cache hit ratio,12966.367,0.992316
cache hit ratio,12972.445,0.992326
cache hit ratio,12980.228,0.992326
cache hit ratio,12986.419,0.992331
cache hit ratio,12993.115,0.992347
cache hit ratio,12996.020,0.992332
cache hit ratio,13005.422,0.992337
cache hit ratio,13011.354,0.992311
cache hit ratio,13021.497,0.992311
cache hit ratio,13025.319,0.992323
cache hit ratio,13035.620,0.992331
cache hit ratio,13046.736,0.992342
cache hit ratio,13054.571,0.992354
cache hit ratio,13063.617,0.992377
cache hit ratio,13072.303,0.992382
cache hit ratio,13076.703,0.992365
cache hit ratio,13084.766,0.992365
cache hit ratio,13088.846,0.992371
cache hit ratio,13097.088,0.992377
cache hit ratio,13110.845,0.992389
cache hit ratio,13114.778,0.992348
cache hit ratio,13123.907,0.992342
cache hit ratio,13135.262,0.992324
cache hit ratio,13144.332,0.992324
cache hit ratio,13149.119,0.992302
cache hit ratio,13157.771,0.992282
cache hit ratio,13170.055,0.992289
cache hit ratio,13183.252,0.992295
cache hit ratio,13186.767,0.992328
cache hit ratio,13195.425,0.992335
cache hit ratio,13208.485,0.992335
cache hit ratio,13215.475,0.992342
cache hit ratio,13222.271,0.992342
cache hit ratio,13230.496,0.992342
cache hit ratio,13238.010,0.992348
cache hit ratio,13241.554,0.992331
cache hit ratio,13251.949,0.992307
cache hit ratio,13260.543,0.992313
cache hit ratio,13272.076,0.992318
cache hit ratio,13276.372,0.992330
cache hit ratio,13286.231,0.992342
cache hit ratio,13294.804,0.992342
cache hit ratio,13303.889,0.992375
cache hit ratio,13321.887,0.992381
cache hit ratio,13331.330,0.992382
cache hit ratio,13336.079,0.992375
cache hit ratio,13345.486,0.992355
cache hit ratio,13350.355,0.992375
cache hit ratio,13358.905,0.992382
cache hit ratio,13371.379,0.992375
cache hit ratio,13376.128,0.992348
cache hit ratio,13387.986,0.992342
cache hit ratio,13396.713,0.992335
cache hit ratio,13406.111,0.992328
cache hit ratio,13411.947,0.992302
cache hit ratio,13421.381,0.992282
cache hit ratio,13431.301,0.992289
