series,t_seconds,value
cache hit ratio,6362.173,0.992316
cache hit ratio,6369.219,0.992326
cache hit ratio,6376.858,0.992326
cache hit ratio,6382.838,0.992331
cache hit ratio,6398.680,0.992348
cache hit ratio,6401.885,0.992331
cache hit ratio,6412.695,0.992307
cache hit ratio,6419.816,0.992313
cache hit ratio,6429.737,0.992315
cache hit ratio,6433.803,0.992330
cache hit ratio,6441.531,0.992342
cache hit ratio,6448.660,0.992342
cache hit ratio,6458.014,0.992358
cache hit ratio,6468.794,0.992377
cache hit ratio,6475.102,0.992377
cache hit ratio,6479.707,0.992363
cache hit ratio,6488.279,0.992358
cache hit ratio,6491.958,0.992378
cache hit ratio,6500.263,0.992373
cache hit ratio,6510.429,0.992389
cache hit ratio,6514.312,0.992363
cache hit ratio,6522.811,0.992347
cache hit ratio,6528.379,0.992337
cache hit ratio,6536.647,0.992316
cache hit ratio,6540.635,0.992321
cache hit ratio,6549.952,0.992316
cache hit ratio,6559.276,0.992300
cache hit ratio,6573.715,0.992277
cache hit ratio,6577.912,0.992330
cache hit ratio,6592.539,0.992335
cache hit ratio,6604.103,0.992342
cache hit ratio,6614.561,0.992358
cache hit ratio,6622.207,0.992342
cache hit ratio,6634.082,0.992342
cache hit ratio,6642.200,0.992311
cache hit ratio,6645.805,0.992295
cache hit ratio,6654.245,0.992308
cache hit ratio,6660.310,0.992313
cache hit ratio,6669.822,0.992318
cache hit ratio,6675.231,0.992330
cache hit ratio,6683.078,0.992342
cache hit ratio,6690.444,0.992342
cache hit ratio,6701.151,0.992358
cache hit ratio,6712.628,0.992377
cache hit ratio,6721.579,0.992382
cache hit ratio,6725.708,0.992365
cache hit ratio,6732.433,0.992365
cache hit ratio,6736.622,0.992371
cache hit ratio,6744.909,0.992377
cache hit ratio,6759.971,0.992389
cache hit ratio,6765.711,0.992348
cache hit ratio,6774.050,0.992342
cache hit ratio,6784.630,0.992324
cache hit ratio,6793.864,0.992328
cache hit ratio,6802.783,0.992302
cache hit ratio,6811.456,0.992282
cache hit ratio,6820.337,0.992268
cache hit ratio,6828.680,0.992295
cache hit ratio,6831.455,0.992330
cache hit ratio,6840.164,0.992324
cache hit ratio,6849.544,0.992324
cache hit ratio,6855.460,0.992336
cache hit ratio,6863.178,0.992330
cache hit ratio,6872.926,0.992342
cache hit ratio,6880.710,0.992348
cache hit ratio,6884.209,0.992331
cache hit ratio,6891.769,0.992307
cache hit ratio,6899.356,0.992311
cache hit ratio,6908.563,0.992311
cache hit ratio,6912.760,0.992331
cache hit ratio,6921.683,0.992331
cache hit ratio,6929.903,0.992342
cache hit ratio,6937.243,0.992358
cache hit ratio,6952.473,0.992375
cache hit ratio,6961.142,0.992382
cache hit ratio,6965.567,0.992365
cache hit ratio,6976.868,0.992355
cache hit ratio,6980.814,0.992371
cache hit ratio,6990.378,0.992382
cache hit ratio,7001.155,0.992375
cache hit ratio,7005.350,0.992348
cache hit ratio,7015.221,0.992342
cache hit ratio,7023.236,0.992324
cache hit ratio,7032.196,0.992324
cache hit ratio,7039.279,0.992324
cache hit ratio,7050.539,0.992282
cache hit ratio,7057.418,0.992289
cache hit ratio,7064.922,0.992277
cache hit ratio,7069.641,0.992330
cache hit ratio,7077.857,0.992324
cache hit ratio,7086.420,0.992324
cache hit ratio,7093.422,0.992336
cache hit ratio,7101.647,0.992330
cache hit ratio,7111.102,0.992342
cache hit ratio,7118.776,0.992348
cache hit ratio,7121.667,0.992331
cache hit ratio,7129.776,0.992307
cache hit ratio,7136.340,0.992311
cache hit ratio,7143.707,0.992311
cache hit ratio,7148.349,0.992331
cache hit ratio,7157.571,0.992331
cache hit ratio,7166.291,0.992342
cache hit ratio,7176.207,0.992358
cache hit ratio,7189.176,0.992377
cache hit ratio,7197.086,0.992382
cache hit ratio,7201.120,0.992365
cache hit ratio,7208.861,0.992355
cache hit ratio,7212.517,0.992371
cache hit ratio,7221.052,0.992377
cache hit ratio,7231.914,0.992389
cache hit ratio,7235.948,0.992363
cache hit ratio,7247.084,0.992347
cache hit ratio,7256.017,0.992331
cache hit ratio,7267.300,0.992324
cache hit ratio,7272.214,0.992324
cache hit ratio,7281.662,0.992282
cache hit ratio,7292.848,0.992268
cache hit ratio,7301.986,0.992295
cache hit ratio,7305.808,0.992330
cache hit ratio,7316.831,0.992335
cache hit ratio,7325.161,0.992324
cache hit ratio,7333.934,0.992342
cache hit ratio,7344.662,0.992342
cache hit ratio,7353.931,0.992342
cache hit ratio,7360.660,0.992348
cache hit ratio,7363.938,0.992330
cache hit ratio,7372.842,0.992307
cache hit ratio,7380.012,0.992313
cache hit ratio,7388.005,0.992318
cache hit ratio,7391.072,0.992331
cache hit ratio,7398.890,0.992331
cache hit ratio,7412.372,0.992342
cache hit ratio,7421.245,0.992354
cache hit ratio,7436.019,0.992375
cache hit ratio,7446.079,0.992382
cache hit ratio,7451.070,0.992375
cache hit ratio,7459.476,0.992358
cache hit ratio,7465.227,0.992375
cache hit ratio,7473.141,0.992382
cache hit ratio,7482.826,0.992375
cache hit ratio,7485.747,0.992348
cache hit ratio,7494.576,0.992347
cache hit ratio,7502.471,0.992331
cache hit ratio,7511.615,0.992324
cache hit ratio,7516.624,0.992321
cache hit ratio,7526.295,0.992295
cache hit ratio,7534.230,0.992289
cache hit ratio,7542.413,0.992295
cache hit ratio,7545.889,0.992330
cache hit ratio,7554.686,0.992324
cache hit ratio,7561.948,0.992316
cache hit ratio,7569.611,0.992326
cache hit ratio,7574.942,0.992326
cache hit ratio,7580.628,0.992331
cache hit ratio,7586.964,0.992347
cache hit ratio,7590.252,0.992332
cache hit ratio,7608.607,0.992307
cache hit ratio,7618.711,0.992313
cache hit ratio,7628.702,0.992318
cache hit ratio,7634.297,0.992330
cache hit ratio,7641.486,0.992342
cache hit ratio,7651.275,0.992358
cache hit ratio,7662.164,0.992375
cache hit ratio,7671.854,0.992375
cache hit ratio,7679.400,0.992382
cache hit ratio,7683.911,0.992365
cache hit ratio,7693.235,0.992365
cache hit ratio,7697.837,0.992371
cache hit ratio,7704.697,0.992377
cache hit ratio,7714.810,0.992389
cache hit ratio,7718.271,0.992363
cache hit ratio,7727.169,0.992347
cache hit ratio,7734.430,0.992331
cache hit ratio,7744.209,0.992324
cache hit ratio,7749.381,0.992321
cache hit ratio,7758.348,0.992295
cache hit ratio,7767.170,0.992289
cache hit ratio,7774.664,0.992295
cache hit ratio,7779.199,0.992330
cache hit ratio,7789.599,0.992324
cache hit ratio,7804.889,0.992335
cache hit ratio,7813.073,0.992342
cache hit ratio,7819.372,0.992342
cache hit ratio,7827.282,0.992342
cache hit ratio,7835.662,0.992349
cache hit ratio,7838.827,0.992330
cache hit ratio,7857.188,0.992308
cache hit ratio,7863.830,0.992313
cache hit ratio,7871.277,0.992318
cache hit ratio,7874.688,0.992330
cache hit ratio,7880.473,0.992342
cache hit ratio,7888.458,0.992342
cache hit ratio,7896.214,0.992354
cache hit ratio,7906.585,0.992377
cache hit ratio,7915.834,0.992378
cache hit ratio,7924.845,0.992365
cache hit ratio,7932.366,0.992365
cache hit ratio,7936.385,0.992371
cache hit ratio,7942.778,0.992377
cache hit ratio,7955.392,0.992389
cache hit ratio,7960.594,0.992348
cache hit ratio,7968.397,0.992342
cache hit ratio,7975.949,0.992324
cache hit ratio,7986.980,0.992324
cache hit ratio,7992.264,0.992321
cache hit ratio,7999.723,0.992295
cache hit ratio,8008.644,0.992289
cache hit ratio,8016.024,0.992277
cache hit ratio,8019.730,0.992311
cache hit ratio,8030.829,0.992324
cache hit ratio,8038.518,0.992324
cache hit ratio,8046.180,0.992326
cache hit ratio,8056.636,0.992330
cache hit ratio,8065.268,0.992342
cache hit ratio,8073.466,0.992348
cache hit ratio,8076.326,0.992330
cache hit ratio,8089.031,0.992307
cache hit ratio,8096.400,0.992313
cache hit ratio,8107.297,0.992315
cache hit ratio,8112.277,0.992330
cache hit ratio,8120.340,0.992342
cache hit ratio,8133.233,0.992342
cache hit ratio,8144.228,0.992375
cache hit ratio,8159.367,0.992381
cache hit ratio,8167.327,0.992397
cache hit ratio,8170.770,0.992375
cache hit ratio,8179.383,0.992355
cache hit ratio,8184.572,0.992375
cache hit ratio,8192.226,0.992377
cache hit ratio,8209.959,0.992375
cache hit ratio,8214.992,0.992348
cache hit ratio,8232.171,0.992350
cache hit ratio,8243.905,0.992342
cache hit ratio,8253.375,0.992286
cache hit ratio,8257.484,0.992287
cache hit ratio,8266.582,0.992282
cache hit ratio,8274.441,0.992268
cache hit ratio,8282.059,0.992295
cache hit ratio,8291.879,0.992330
cache hit ratio,8301.928,0.992324
cache hit ratio,8316.672,0.992335
cache hit ratio,8324.780,0.992342
cache hit ratio,8334.129,0.992342
cache hit ratio,8340.581,0.992342
cache hit ratio,8348.571,0.992349
cache hit ratio,8351.752,0.992330
cache hit ratio,8361.577,0.992307
cache hit ratio,8368.988,0.992313
cache hit ratio,8382.063,0.992318
cache hit ratio,8386.367,0.992330
cache hit ratio,8394.514,0.992342
cache hit ratio,8403.500,0.992342
cache hit ratio,8413.446,0.992375
cache hit ratio,8425.108,0.992375
cache hit ratio,8431.983,0.992382
cache hit ratio,8435.248,0.992365
cache hit ratio,8441.417,0.992358
cache hit ratio,8445.945,0.992378
cache hit ratio,8454.705,0.992377
cache hit ratio,8463.826,0.992389
cache hit ratio,8467.424,0.992363
cache hit ratio,8480.497,0.992347
cache hit ratio,8489.407,0.992331
cache hit ratio,8497.325,0.992324
cache hit ratio,8502.641,0.992324
cache hit ratio,8510.983,0.992295
cache hit ratio,8518.243,0.992289
cache hit ratio,8527.984,0.992295
cache hit ratio,8531.363,0.992330
cache hit ratio,8540.107,0.992326
cache hit ratio,8550.219,0.992324
cache hit ratio,8556.210,0.992326
cache hit ratio,8563.592,0.992330
cache hit ratio,8570.447,0.992331
cache hit ratio,8578.539,0.992348
cache hit ratio,8583.261,0.992331
cache hit ratio,8590.343,0.992337
cache hit ratio,8598.463,0.992311
cache hit ratio,8608.135,0.992311
cache hit ratio,8612.813,0.992331
cache hit ratio,8621.530,0.992331
cache hit ratio,8631.245,0.992342
cache hit ratio,8643.295,0.992375
cache hit ratio,8654.298,0.992375
cache hit ratio,8664.025,0.992382
cache hit ratio,8668.885,0.992375
cache hit ratio,8678.714,0.992355
cache hit ratio,8683.180,0.992375
cache hit ratio,8693.915,0.992382
cache hit ratio,8708.088,0.992375
cache hit ratio,8713.020,0.992348
cache hit ratio,8721.457,0.992342
cache hit ratio,8729.155,0.992335
cache hit ratio,8736.718,0.992324
cache hit ratio,8742.656,0.992324
cache hit ratio,8752.230,0.992295
cache hit ratio,8759.449,0.992289
cache hit ratio,8768.154,0.992277
cache hit ratio,8773.514,0.992330
cache hit ratio,8782.644,0.992324
cache hit ratio,8791.752,0.992324
cache hit ratio,8799.609,0.992336
cache hit ratio,8808.072,0.992330
cache hit ratio,8814.693,0.992342
cache hit ratio,8821.196,0.992348
cache hit ratio,8824.371,0.992331
cache hit ratio,8833.259,0.992337
cache hit ratio,8841.902,0.992311
cache hit ratio,8848.755,0.992311
cache hit ratio,8853.145,0.992331
cache hit ratio,8862.055,0.992331
cache hit ratio,8869.939,0.992342
cache hit ratio,8878.355,0.992358
cache hit ratio,8889.617,0.992377
cache hit ratio,8896.959,0.992377
cache hit ratio,8901.888,0.992363
cache hit ratio,8911.112,0.992365
cache hit ratio,8915.451,0.992371
cache hit ratio,8923.365,0.992377
cache hit ratio,8936.998,0.992389
cache hit ratio,8941.624,0.992348
cache hit ratio,8952.743,0.992342
cache hit ratio,8962.045,0.992335
cache hit ratio,8970.625,0.992324
cache hit ratio,8979.047,0.992302
cache hit ratio,8987.839,0.992282
cache hit ratio,8995.370,0.992289
cache hit ratio,9003.284,0.992295
cache hit ratio,9012.332,0.992330
cache hit ratio,9019.172,0.992324
cache hit ratio,9028.614,0.992324
cache hit ratio,9036.974,0.992336
cache hit ratio,9046.475,0.992330
cache hit ratio,9056.613,0.992342
cache hit ratio,9064.571,0.992349
cache hit ratio,9068.160,0.992330
cache hit ratio,9075.869,0.992307
cache hit ratio,9085.218,0.992313
cache hit ratio,9092.694,0.992318
cache hit ratio,9096.228,0.992331
cache hit ratio,9104.352,0.992331
cache hit ratio,9115.883,0.992342
cache hit ratio,9124.415,0.992358
cache hit ratio,9134.158,0.992377
cache hit ratio,9141.709,0.992377
cache hit ratio,9145.699,0.992365
cache hit ratio,9155.094,0.992365
cache hit ratio,9159.055,0.992371
cache hit ratio,9166.594,0.992377
cache hit ratio,9177.163,0.992389
cache hit ratio,9182.024,0.992363
cache hit ratio,9190.503,0.992347
cache hit ratio,9199.058,0.992331
cache hit ratio,9207.388,0.992324
cache hit ratio,9212.774,0.992321
cache hit ratio,9222.626,0.992295
cache hit ratio,9229.787,0.992289
cache hit ratio,9236.065,0.992295
cache hit ratio,9239.147,0.992311
cache hit ratio,9248.002,0.992326
cache hit ratio,9256.156,0.992316
cache hit ratio,9263.554,0.992326
cache hit ratio,9271.741,0.992326
cache hit ratio,9278.742,0.992331
cache hit ratio,9286.045,0.992347
cache hit ratio,9289.224,0.992332
cache hit ratio,9299.408,0.992307
cache hit ratio,9309.579,0.992313
cache hit ratio,9318.292,0.992318
cache hit ratio,9322.282,0.992331
cache hit ratio,9330.739,0.992331
cache hit ratio,9340.234,0.992342
cache hit ratio,9352.246,0.992375
cache hit ratio,9361.626,0.992375
cache hit ratio,9370.183,0.992382
cache hit ratio,9377.431,0.992365
cache hit ratio,9386.035,0.992355
cache hit ratio,9390.501,0.992371
cache hit ratio,9400.170,0.992377
cache hit ratio,9410.925,0.992389
cache hit ratio,9417.450,0.992348
cache hit ratio,9427.882,0.992342
cache hit ratio,9437.151,0.992324
cache hit ratio,9447.068,0.992328
cache hit ratio,9452.518,0.992302
cache hit ratio,9462.696,0.992282
cache hit ratio,9472.362,0.992268
cache hit ratio,9480.700,0.992295
cache hit ratio,9483.773,0.992330
cache hit ratio,9495.402,0.992324
cache hit ratio,9506.380,0.992324
cache hit ratio,9513.320,0.992342
cache hit ratio,9525.417,0.992342
cache hit ratio,9534.656,0.992342
cache hit ratio,9541.979,0.992349
cache hit ratio,9545.343,0.992295
cache hit ratio,9557.451,0.992308
cache hit ratio,9563.292,0.992313
cache hit ratio,9572.150,0.992318
cache hit ratio,9576.196,0.992330
cache hit ratio,9583.841,0.992331
cache hit ratio,9594.014,0.992342
cache hit ratio,9604.049,0.992354
cache hit ratio,9618.883,0.992375
cache hit ratio,9629.543,0.992382
cache hit ratio,9633.746,0.992375
cache hit ratio,9643.246,0.992355
cache hit ratio,9648.082,0.992375
cache hit ratio,9656.541,0.992382
cache hit ratio,9668.467,0.992375
cache hit ratio,9672.010,0.992348
cache hit ratio,9686.694,0.992342
cache hit ratio,9697.536,0.992335
cache hit ratio,9706.683,0.992328
cache hit ratio,9711.057,0.992302
cache hit ratio,9718.476,0.992282
cache hit ratio,9726.019,0.992289
cache hit ratio,9733.200,0.992295
cache hit ratio,9735.734,0.992330
cache hit ratio,9743.948,0.992326
cache hit ratio,9758.001,0.992324
cache hit ratio,9765.870,0.992326
cache hit ratio,9774.443,0.992330
cache hit ratio,9783.989,0.992342
cache hit ratio,9790.607,0.992348
cache hit ratio,9794.309,0.992330
cache hit ratio,9808.633,0.992308
cache hit ratio,9815.056,0.992313
cache hit ratio,9824.710,0.992318
cache hit ratio,9828.537,0.992330
cache hit ratio,9837.202,0.992342
cache hit ratio,9848.718,0.992342
cache hit ratio,9858.797,0.992375
cache hit ratio,9869.310,0.992375
cache hit ratio,9877.144,0.992382
cache hit ratio,9881.190,0.992365
cache hit ratio,9891.151,0.992355
cache hit ratio,9895.786,0.992371
cache hit ratio,9904.287,0.992377
cache hit ratio,9918.080,0.992389
cache hit ratio,9922.157,0.992348
cache hit ratio,9936.266,0.992342
cache hit ratio,9945.625,0.992335
cache hit ratio,9955.034,0.992328
cache hit ratio,9960.813,0.992302
cache hit ratio,9972.893,0.992282
cache hit ratio,9983.397,0.992287
cache hit ratio,9993.585,0.992295
cache hit ratio,9998.502,0.992328
cache hit ratio,10006.476,0.992335
cache hit ratio,10020.051,0.992335
cache hit ratio,10027.443,0.992342
cache hit ratio,10038.028,0.992342
cache hit ratio,10043.947,0.992342
cache hit ratio,10051.434,0.992348
cache hit ratio,10054.936,0.992330
cache hit ratio,10065.317,0.992307
cache hit ratio,10075.601,0.992313
cache hit ratio,10085.350,0.992318
cache hit ratio,10088.811,0.992330
cache hit ratio,10098.541,0.992342
cache hit ratio,10111.111,0.992342
cache hit ratio,10122.772,0.992375
cache hit ratio,10135.155,0.992375
cache hit ratio,10144.166,0.992382
cache hit ratio,10148.429,0.992375
cache hit ratio,10158.061,0.992355
cache hit ratio,10162.977,0.992375
cache hit ratio,10172.741,0.992382
cache hit ratio,10185.549,0.992375
cache hit ratio,10190.297,0.992348
cache hit ratio,10203.531,0.992342
cache hit ratio,10213.303,0.992335
cache hit ratio,10221.768,0.992328
cache hit ratio,10227.531,0.992302
cache hit ratio,10237.051,0.992282
cache hit ratio,10245.646,0.992268
cache hit ratio,10254.039,0.992295
cache hit ratio,10258.041,0.992330
cache hit ratio,10269.942,0.992324
cache hit ratio,10278.101,0.992324
cache hit ratio,10284.768,0.992336
cache hit ratio,10293.189,0.992330
cache hit ratio,10300.243,0.992342
cache hit ratio,10306.869,0.992348
cache hit ratio,10309.791,0.992331
cache hit ratio,10318.251,0.992307
cache hit ratio,10325.427,0.992311
cache hit ratio,10333.406,0.992311
cache hit ratio,10337.353,0.992323
cache hit ratio,10344.682,0.992332
cache hit ratio,10357.002,0.992342
cache hit ratio,10366.477,0.992358
cache hit ratio,10381.897,0.992375
cache hit ratio,10387.601,0.992382
cache hit ratio,10393.846,0.992375
cache hit ratio,10401.645,0.992355
cache hit ratio,10405.787,0.992375
cache hit ratio,10413.081,0.992377
cache hit ratio,10423.454,0.992389
cache hit ratio,10427.143,0.992348
cache hit ratio,10435.337,0.992347
cache hit ratio,10446.790,0.992331
cache hit ratio,10455.097,0.992324
cache hit ratio,10459.980,0.992321
cache hit ratio,10469.433,0.992295
cache hit ratio,10479.550,0.992289
cache hit ratio,10490.152,0.992295
cache hit ratio,10493.161,0.992330
cache hit ratio,10506.638,0.992324
cache hit ratio,10515.896,0.992335
cache hit ratio,10522.989,0.992342
cache hit ratio,10529.932,0.992342
cache hit ratio,10538.759,0.992342
cache hit ratio,10546.017,0.992348
cache hit ratio,10549.159,0.992331
cache hit ratio,10559.743,0.992307
cache hit ratio,10566.458,0.992311
cache hit ratio,10573.656,0.992311
cache hit ratio,10578.010,0.992331
cache hit ratio,10586.677,0.992331
cache hit ratio,10599.155,0.992342
cache hit ratio,10609.452,0.992375
cache hit ratio,10622.428,0.992373
cache hit ratio,10627.937,0.826984
cache hit ratio,10632.555,0.850596
cache hit ratio,10639.100,0.826958
cache hit ratio,10642.077,0.850602
cache hit ratio,10648.770,0.850607
cache hit ratio,10660.190,0.850619
cache hit ratio,10665.448,0.868315
cache hit ratio,10673.313,0.868299
cache hit ratio,10680.894,0.882072
cache hit ratio,10694.911,0.992324
cache hit ratio,10699.184,0.992324
cache hit ratio,10708.863,0.992282
cache hit ratio,10717.140,0.992289
cache hit ratio,10728.499,0.992295
cache hit ratio,10731.782,0.992330
cache hit ratio,10739.219,0.992324
cache hit ratio,10748.593,0.992324
cache hit ratio,10757.103,0.992336
cache hit ratio,10765.451,0.992330
cache hit ratio,10774.779,0.992342
cache hit ratio,10782.154,0.992348
cache hit ratio,10787.282,0.992331
cache hit ratio,10794.555,0.992307
cache hit ratio,10802.130,0.992313
cache hit ratio,10810.280,0.992318
cache hit ratio,10813.898,0.992331
cache hit ratio,10820.523,0.992331
cache hit ratio,10831.496,0.992342
cache hit ratio,10841.440,0.992358
cache hit ratio,10851.747,0.992377
cache hit ratio,10860.911,0.992377
cache hit ratio,10864.647,0.992365
cache hit ratio,10872.904,0.992365
cache hit ratio,10877.162,0.992371
cache hit ratio,10885.309,0.992377
cache hit ratio,10895.729,0.992389
cache hit ratio,10901.629,0.992348
cache hit ratio,10911.908,0.992342
cache hit ratio,10922.836,0.992324
cache hit ratio,10933.203,0.992328
cache hit ratio,10939.247,0.992302
cache hit ratio,10949.098,0.992282
cache hit ratio,10957.848,0.992268
cache hit ratio,10967.696,0.992295
cache hit ratio,10970.958,0.992330
cache hit ratio,10979.593,0.992324
cache hit ratio,10988.930,0.992324
cache hit ratio,10995.668,0.992336
cache hit ratio,11005.055,0.992330
cache hit ratio,11013.105,0.992342
cache hit ratio,11020.516,0.992348
cache hit ratio,11024.342,0.992331
cache hit ratio,11039.360,0.992307
cache hit ratio,11047.013,0.992313
cache hit ratio,11056.432,0.992315
cache hit ratio,11060.616,0.992330
cache hit ratio,11069.193,0.992342
cache hit ratio,11080.052,0.992342
cache hit ratio,11092.436,0.992375
cache hit ratio,11103.221,0.992375
cache hit ratio,11111.631,0.992382
cache hit ratio,11115.439,0.992365
cache hit ratio,11123.151,0.992355
cache hit ratio,11127.734,0.992371
cache hit ratio,11135.437,0.992377
cache hit ratio,11147.219,0.992389
cache hit ratio,11151.930,0.992363
cache hit ratio,11165.123,0.992342
cache hit ratio,11172.103,0.992324
cache hit ratio,11180.912,0.992324
cache hit ratio,11186.204,0.992324
cache hit ratio,11193.369,0.992295
cache hit ratio,11206.231,0.992289
cache hit ratio,11215.011,0.992295
cache hit ratio,11218.184,0.992330
cache hit ratio,11227.508,0.992324
cache hit ratio,11238.161,0.992324
cache hit ratio,11245.887,0.992336
cache hit ratio,11255.956,0.992342
cache hit ratio,11266.271,0.992342
cache hit ratio,11273.272,0.992348
cache hit ratio,11277.172,0.992330
cache hit ratio,11286.153,0.992307
cache hit ratio,11292.048,0.992313
cache hit ratio,11301.318,0.992318
cache hit ratio,11305.165,0.992331
cache hit ratio,11312.196,0.992331
cache hit ratio,11322.495,0.992342
cache hit ratio,11331.699,0.992358
cache hit ratio,11343.427,0.992377
cache hit ratio,11351.395,0.992377
cache hit ratio,11355.131,0.992365
cache hit ratio,11362.878,0.992365
cache hit ratio,11366.731,0.992371
cache hit ratio,11374.186,0.992377
cache hit ratio,11384.680,0.992389
cache hit ratio,11388.576,0.992363
cache hit ratio,11399.003,0.992347
cache hit ratio,11407.797,0.992331
cache hit ratio,11420.077,0.992324
cache hit ratio,11427.274,0.992302
cache hit ratio,11440.395,0.992282
cache hit ratio,11448.984,0.992287
cache hit ratio,11459.530,0.992287
cache hit ratio,11462.317,0.992328
cache hit ratio,11472.137,0.992335
cache hit ratio,11481.046,0.992335
cache hit ratio,11486.006,0.992336
cache hit ratio,11493.951,0.992330
cache hit ratio,11500.759,0.992342
cache hit ratio,11508.434,0.992347
cache hit ratio,11511.731,0.992331
cache hit ratio,11519.548,0.992337
cache hit ratio,11525.043,0.992311
cache hit ratio,11536.239,0.992311
cache hit ratio,11540.235,0.992323
cache hit ratio,11548.146,0.992331
cache hit ratio,11556.209,0.992342
cache hit ratio,11566.686,0.992358
cache hit ratio,11579.647,0.992375
cache hit ratio,11588.483,0.992382
cache hit ratio,11594.670,0.992365
cache hit ratio,11606.298,0.992355
cache hit ratio,11610.044,0.992375
cache hit ratio,11618.877,0.992382
cache hit ratio,11631.082,0.992375
cache hit ratio,11635.785,0.992348
cache hit ratio,11646.463,0.992342
cache hit ratio,11654.509,0.992324
cache hit ratio,11663.181,0.992324
cache hit ratio,11668.921,0.992324
cache hit ratio,11676.467,0.992295
cache hit ratio,11686.424,0.992289
cache hit ratio,11695.015,0.992277
cache hit ratio,11698.647,0.992330
cache hit ratio,11704.631,0.992326
cache hit ratio,11712.981,0.992316
cache hit ratio,11722.905,0.992326
cache hit ratio,11732.703,0.992330
cache hit ratio,11739.914,0.992342
cache hit ratio,11746.563,0.992348
cache hit ratio,11749.941,0.992331
cache hit ratio,11760.581,0.992307
cache hit ratio,11765.789,0.992313
cache hit ratio,11775.579,0.992318
cache hit ratio,11779.646,0.992331
cache hit ratio,11787.700,0.992331
cache hit ratio,11798.779,0.992342
cache hit ratio,11807.414,0.992354
cache hit ratio,11818.782,0.992377
cache hit ratio,11825.200,0.992377
cache hit ratio,11829.209,0.992365
cache hit ratio,11835.347,0.992358
cache hit ratio,11838.955,0.992378
cache hit ratio,11848.432,0.992377
cache hit ratio,11859.423,0.992389
cache hit ratio,11863.074,0.992363
cache hit ratio,11871.533,0.992347
cache hit ratio,11880.429,0.992331
cache hit ratio,11889.469,0.992324
cache hit ratio,11894.262,0.992321
cache hit ratio,11903.143,0.992295
cache hit ratio,11914.001,0.992289
cache hit ratio,11922.597,0.992277
cache hit ratio,11927.570,0.992330
cache hit ratio,11934.388,0.992324
cache hit ratio,11943.386,0.992324
cache hit ratio,11951.164,0.992336
cache hit ratio,11958.786,0.992330
cache hit ratio,11968.269,0.992342
cache hit ratio,11974.508,0.992348
cache hit ratio,11978.428,0.992331
cache hit ratio,11986.829,0.992337
cache hit ratio,11995.376,0.992313
cache hit ratio,12005.179,0.992318
cache hit ratio,12011.134,0.992331
cache hit ratio,12020.765,0.992342
cache hit ratio,12028.452,0.992342
cache hit ratio,12039.950,0.992375
cache hit ratio,12051.226,0.992375
cache hit ratio,12058.379,0.992382
cache hit ratio,12062.577,0.992365
cache hit ratio,12071.947,0.992355
cache hit ratio,12076.092,0.992371
cache hit ratio,12083.047,0.992377
cache hit ratio,12097.824,0.992389
cache hit ratio,12102.323,0.992348
cache hit ratio,12114.998,0.992342
cache hit ratio,12124.983,0.992335
cache hit ratio,12133.680,0.992328
cache hit ratio,12138.369,0.992302
cache hit ratio,12146.757,0.992282
cache hit ratio,12155.911,0.992289
cache hit ratio,12164.412,0.992295
cache hit ratio,12167.601,0.992330
cache hit ratio,12177.998,0.992324
cache hit ratio,12187.849,0.992324
cache hit ratio,12194.572,0.992336
cache hit ratio,12202.354,0.992330
cache hit ratio,12208.474,0.992342
cache hit ratio,12215.255,0.992347
cache hit ratio,12218.389,0.992331
cache hit ratio,12227.828,0.992307
cache hit ratio,12235.715,0.992311
cache hit ratio,12246.087,0.992311
cache hit ratio,12250.860,0.992331
cache hit ratio,12259.175,0.992331
cache hit ratio,12268.508,0.992342
cache hit ratio,12277.853,0.992354
cache hit ratio,12290.081,0.992375
cache hit ratio,12297.342,0.992382
cache hit ratio,12300.646,0.992365
cache hit ratio,12308.077,0.992365
cache hit ratio,12311.763,0.992371
cache hit ratio,12319.501,0.992377
cache hit ratio,12330.647,0.992389
cache hit ratio,12334.192,0.992363
cache hit ratio,12344.486,0.992347
cache hit ratio,12351.658,0.992331
cache hit ratio,12361.214,0.992324
cache hit ratio,12368.344,0.992324
cache hit ratio,12377.271,0.992295
cache hit ratio,12384.866,0.992289
cache hit ratio,12393.714,0.992277
cache hit ratio,12396.861,0.992330
cache hit ratio,12404.975,0.992324
cache hit ratio,12415.835,0.992324
cache hit ratio,12420.064,0.992326
cache hit ratio,12428.045,0.992326
cache hit ratio,12436.091,0.992331
cache hit ratio,12443.654,0.992347
cache hit ratio,12446.641,0.992331
cache hit ratio,12454.198,0.992337
cache hit ratio,12461.313,0.992311
cache hit ratio,12469.612,0.992311
cache hit ratio,12473.544,0.992323
cache hit ratio,12483.445,0.992331
cache hit ratio,12493.919,0.992342
cache hit ratio,12502.668,0.992358
cache hit ratio,12512.503,0.992377
cache hit ratio,12520.615,0.992377
cache hit ratio,12524.771,0.992365
cache hit ratio,12531.479,0.992365
cache hit ratio,12534.740,0.992371
cache hit ratio,12542.732,0.992373
cache hit ratio,12554.395,0.992389
cache hit ratio,12560.048,0.992363
cache hit ratio,12572.805,0.992342
cache hit ratio,12580.066,0.992331
cache hit ratio,12588.668,0.992324
cache hit ratio,12593.288,0.992324
cache hit ratio,12599.873,0.992295
cache hit ratio,12608.671,0.992289
